,Key.backspaceKey.backspace,eKey.space,Key.spacet,tKey.space,sKey.space,Key.spacea,th,nKey.space,Key.spacei,Key.spaces,user_id,platform_id,session_id
0,"[108278000.0, 120650000.0, 699510000.0, 149646000.0, 150122000.0, 243950000.0, 134960000.0, 122960000.0, 284600000.0, 99094000.0, 81273000.0, 91132000.0, 226765000.0, 106105000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 133871000.0, 97264000.0, 98798000.0, 110036000.0, 231879000.0, 84318000.0, 205881000.0, 23305000.0, 149457000.0, 149457000.0, 149457000.0, 88236000.0, 84617000.0, 83065000.0, 92018000.0, 82791000.0, 82808000.0, 77695000.0, 95279000.0, 88956000.0, 84590000.0, 81936000.0, 341843000.0, 84711000.0, 130099000.0, 101623000.0, 116794000.0, 91642000.0, 86805000.0, 81114000.0, 88520000.0, 92123000.0, 201939000.0, 165727000.0, 759328000.0, 258604000.0, 239697000.0, 344650000.0, 228324000.0, 191001000.0, 380848000.0, 215205000.0, 168089000.0, 195162000.0, 318488000.0, 2256499000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 212892000.0, 173593000.0, 159420000.0, 176370000.0, 355294000.0, 170570000.0, 294456000.0, 640714000.0, 252850000.0, 252850000.0, 252850000.0, 173015000.0, 165450000.0, 158276000.0, 149167000.0, 166057000.0, 170306000.0, 162664000.0, 166428000.0, 182240000.0, 175136000.0, 186606000.0, 415431000.0, 161119000.0, 198432000.0, 214019000.0, 196228000.0, 165485000.0, 175953000.0, 164079000.0, 158717000.0, 170650000.0, 205486000.0, 214311000.0, 744587000.0, 233600000.0, 259080000.0, 333525000.0, 269820000.0, 216324000.0, 352641000.0, 190744000.0, 197384000.0, 177948000.0, 575473000.0, 197828000.0, 2284265000.0, 1787999000.0, 1705537000.0, 1617275000.0, 1534520000.0, 1454628000.0, 1366658000.0, 1281062000.0, 1198277000.0, 1116816000.0, 1032921000.0, 949794000.0, 867879000.0, 782035000.0, 701149000.0, 617454000.0, 535108000.0, 451484000.0, 367244000.0, 283052000.0, 200695000.0, 176285000.0, 175127000.0, 208445000.0, 298213000.0, 150348000.0, 292133000.0, 482900000.0, 766866000.0, 264580000.0, 184634000.0, 191629000.0, 169396000.0, 163898000.0, 167229000.0, 163552000.0, 166074000.0, 165193000.0, 180248000.0, 160105000.0, 177874000.0, 172482000.0, 446513000.0, 191570000.0, 181057000.0, 169956000.0, 229190000.0, 180151000.0, 160648000.0, 170262000.0, 171485000.0, 197017000.0, 299147000.0, 259388000.0, 804405000.0, 342558000.0, 348655000.0, 434225000.0, 363184000.0, 284365000.0, 448889000.0, 306855000.0, 284200000.0, 281978000.0, 667196000.0, 2348222000.0, 2363286000.0, 1867020000.0, 1784558000.0, 1696296000.0, 1613541000.0, 1533649000.0, 1445679000.0, 1360083000.0, 1277298000.0, 1195837000.0, 1111942000.0, 1028815000.0, 946900000.0, 861056000.0, 780170000.0, 696475000.0, 614129000.0, 530505000.0, 446265000.0, 362073000.0, 279716000.0, 252614000.0, 235749000.0, 274779000.0, 421628000.0, 236600000.0, 380708000.0, 1100309000.0, 870259000.0, 367973000.0, 288027000.0, 276408000.0, 250229000.0, 239109000.0, 224378000.0, 246818000.0, 253572000.0, 250162000.0, 251397000.0, 253389000.0, 268420000.0, 277152000.0, 520101000.0, 267978000.0, 249390000.0, 282352000.0, 308624000.0, 253994000.0, 249796000.0, 253227000.0, 241682000.0, 275544000.0]","[24198000.0, 83336000.0, 45525000.0, 6180000.0, 27546000.0, 61420000.0, 34886000.0, 17894000.0, 40992000.0, 58003000.0, 22242000.0, 22734000.0, 18418000.0, 38947000.0, 23894000.0, 3282000.0, 6363000.0, 1528000.0, 68293000.0, 24613000.0, 101653000.0, 63535000.0, 57890000.0, 1261000.0, 36271000.0, 154764000.0, 183146000.0, 169763000.0, 127201000.0, 127493000.0, 176132000.0, 125287000.0, 121061000.0, 147580000.0, 168295000.0, 123792000.0, 111577000.0, 108320000.0, 133369000.0, 137485000.0, 110210000.0, 96918000.0, 119302000.0, 152598000.0, 104380000.0, 195351000.0, 166943000.0, 152832000.0, 109095000.0, 161493000.0, 111088000.0, 154939000.0, 112382000.0, 71936000.0, 102506000.0, 143541000.0, 113697000.0, 116774000.0, 126890000.0, 142097000.0, 139201000.0, 109740000.0, 104063000.0, 127293000.0, 105150000.0, 95392000.0, 106066000.0, 107563000.0, 143323000.0, 99106000.0, 268514000.0, 144651000.0, 171547000.0, 96455000.0, 115660000.0, 241654000.0, 254749000.0, 236620000.0, 192957000.0, 202453000.0, 258253000.0, 204098000.0, 219941000.0, 233478000.0, 252389000.0, 240751000.0, 198583000.0, 193965000.0, 221715000.0, 218741000.0, 202320000.0, 196621000.0, 225337000.0, 227628000.0, 178873000.0, 362212000.0, 248059000.0, 266489000.0, 204289000.0, 240882000.0]","[107502000.0, 48953000.0, 42101000.0, 169106000.0, 1200340000.0, 1855966000.0, 601261000.0, 222708000.0, 166009000.0, 43718000.0, 70148000.0, 13033000.0, 147025000.0, 86727000.0, 491438000.0, 50418000.0, 50845000.0, 948706000.0, 174466000.0, 115767000.0, 107100000.0, 235862000.0, 1290778000.0, 1932614000.0, 741806000.0, 284822000.0, 231484000.0, 117411000.0, 139806000.0, 93690000.0, 214003000.0, 153276000.0, 573157000.0, 125548000.0, 118201000.0, 1028831000.0, 206647000.0, 163665000.0, 139376000.0, 271508000.0, 1316487000.0, 1979940000.0, 719013000.0, 292400000.0, 277452000.0, 148208000.0, 183739000.0, 107180000.0, 249108000.0, 207559000.0, 592518000.0, 161852000.0, 140219000.0, 1057114000.0, 273611000.0, 230479000.0, 204375000.0, 338264000.0, 1406925000.0, 2056588000.0, 859558000.0, 354514000.0, 342927000.0, 221901000.0, 253397000.0, 187837000.0, 316086000.0, 274108000.0, 674237000.0, 236982000.0, 207575000.0, 1137239000.0]","[39894000.0, 58936000.0, 33384000.0, 117002000.0, 36248000.0, 21746000.0, 77218000.0, 12103000.0, 9665000.0, 6281000.0, 75490000.0, 19157000.0, 11152000.0, 71801000.0, 8556000.0, 138008000.0, 168971000.0, 131894000.0, 235019000.0, 144650000.0, 125735000.0, 173847000.0, 128786000.0, 107502000.0, 108898000.0, 168031000.0, 132818000.0, 120078000.0, 171661000.0, 118371000.0, 93923000.0, 120766000.0, 98591000.0, 186660000.0, 107940000.0, 77061000.0, 120344000.0, 78285000.0, 81592000.0, 79039000.0, 140107000.0, 73744000.0, 59469000.0, 134517000.0, 82470000.0, 192037000.0, 230801000.0, 197101000.0, 304677000.0, 216342000.0, 181050000.0, 216973000.0, 194968000.0, 179429000.0, 181656000.0, 232648000.0, 187405000.0, 168395000.0, 234377000.0, 192285000.0]","[881000.0, 56979000.0, 23505000.0, 31478000.0, 30749000.0, 14947000.0, 6263000.0, 19186000.0, 23151000.0, 6414000.0, 770000.0, 40138000.0, 10358000.0, 29911000.0, 806000.0, 25033000.0, 117547000.0, 163055000.0, 137732000.0, 124943000.0, 122311000.0, 123274000.0, 107473000.0, 127472000.0, 133578000.0, 98227000.0, 128062000.0, 139207000.0, 130796000.0, 145275000.0, 100557000.0, 136983000.0, 92035000.0, 147291000.0, 116705000.0, 97761000.0, 101464000.0, 91901000.0, 83294000.0, 108776000.0, 112295000.0, 78583000.0, 89979000.0, 132236000.0, 87793000.0, 119068000.0, 88878000.0, 96235000.0, 208701000.0, 253367000.0, 230932000.0, 191226000.0, 193026000.0, 200228000.0, 184504000.0, 217062000.0, 222722000.0, 170396000.0, 217271000.0, 231305000.0, 208231000.0, 234432000.0, 188629000.0, 208185000.0]","[143443000.0, 149413000.0, 35546000.0, 122014000.0, 39710000.0, 811951000.0, 252068000.0, 38558000.0, 196246000.0, 102681000.0, 100697000.0, 211575000.0, 218023000.0, 103314000.0, 183406000.0, 117222000.0, 887270000.0, 326410000.0, 127850000.0, 268032000.0, 170709000.0, 160154000.0, 233844000.0, 216943000.0, 145486000.0, 236241000.0, 133175000.0, 891452000.0, 353278000.0, 122863000.0, 293082000.0, 219942000.0, 204105000.0, 301976000.0, 285553000.0, 213254000.0, 297633000.0, 210687000.0, 966771000.0, 427620000.0, 212155000.0, 364868000.0, 287970000.0, 263562000.0]","[41750000.0, 35230000.0, 67135000.0, 32240000.0, 22623000.0, 26786000.0, 11645000.0, 8051000.0, 39330000.0, 21632000.0, 16829000.0, 111461000.0, 135397000.0, 152048000.0, 106315000.0, 101552000.0, 104593000.0, 93607000.0, 98322000.0, 125418000.0, 121038000.0, 109682000.0, 108564000.0, 100229000.0, 143783000.0, 94354000.0, 88098000.0, 100479000.0, 78194000.0, 89770000.0, 106686000.0, 101757000.0, 99764000.0, 178275000.0, 200396000.0, 228696000.0, 168429000.0, 167027000.0, 178286000.0, 160156000.0, 180041000.0, 192774000.0, 201163000.0, 192617000.0]","[99981000.0, 126945000.0, 90669000.0, 56679000.0, 87917000.0, 140671000.0, 60661000.0, 50841000.0, 14075000.0, 193780000.0, 196637000.0, 202112000.0, 150826000.0, 184753000.0, 244079000.0, 150035000.0, 159249000.0, 110391000.0, 186574000.0, 205190000.0, 181042000.0, 139389000.0, 182907000.0, 235049000.0, 166883000.0, 167778000.0, 119933000.0, 280373000.0, 274882000.0, 292485000.0, 233536000.0, 279743000.0, 338457000.0, 256257000.0, 276186000.0, 216249000.0]","[242999000.0, 315188000.0, 374123000.0, 90471000.0, 195390000.0, 953147000.0, 449031000.0, 70034000.0, 1522808000.0, 113414000.0, 156118000.0, 1218104000.0, 879654000.0, 29061000.0, 347252000.0, 432056000.0, 465352000.0, 189164000.0, 326058000.0, 1034379000.0, 539926000.0, 165985000.0, 1624301000.0, 207410000.0, 264868000.0, 1298216000.0, 963332000.0, 127079000.0, 334613000.0, 416738000.0, 465685000.0, 208488000.0, 299379000.0, 1049776000.0, 559608000.0, 141936000.0, 1633235000.0, 216031000.0, 248659000.0, 1316160000.0, 991604000.0, 126908000.0, 438866000.0, 533606000.0, 556914000.0, 307181000.0, 430047000.0, 1131008000.0, 650503000.0, 237887000.0, 1734728000.0, 310027000.0, 357409000.0, 1396272000.0, 1075282000.0, 224926000.0]","[98394000.0, 1029394000.0, 250902000.0, 106864000.0, 366013000.0, 378907000.0, 783983000.0, 378104000.0, 179896000.0, 77599000.0, 518360000.0, 473102000.0, 223800000.0, 191413000.0, 1106551000.0, 319104000.0, 170417000.0, 426067000.0, 445617000.0, 877022000.0, 481479000.0, 261258000.0, 155304000.0, 568638000.0, 554873000.0, 309718000.0, 223987000.0, 1127904000.0, 348749000.0, 196547000.0, 463850000.0, 489182000.0, 911275000.0, 501557000.0, 300334000.0, 177350000.0, 633686000.0, 599368000.0, 318742000.0, 317006000.0, 1205061000.0, 416951000.0, 260100000.0, 523904000.0, 555892000.0, 1004314000.0, 604932000.0, 381696000.0, 255055000.0, 683964000.0, 681139000.0, 404660000.0]",[1029],[1],[1]
0,"[73401000.0, 204721000.0, 80868000.0, 86152000.0, 1323322000.0, 121554000.0, 278250000.0, 174155000.0, 161936000.0, 1415654000.0, 164330000.0, 233115000.0, 154743000.0, 161642000.0, 1464856000.0, 212483000.0, 306644000.0, 248030000.0, 237426000.0, 1557188000.0]","[57954000.0, 23851000.0, 50471000.0, 39761000.0, 3363000.0, 99338000.0, 52269000.0, 87155000.0, 54741000.0, 51410000.0, 41219000.0, 20710000.0, 39574000.0, 38947000.0, 23894000.0, 47349000.0, 7368000.0, 33522000.0, 41514000.0, 55275000.0, 39664000.0, 29384000.0, 10387000.0, 133046000.0, 123359000.0, 163025000.0, 149233000.0, 108484000.0, 200178000.0, 155999000.0, 179860000.0, 160783000.0, 150898000.0, 149862000.0, 116014000.0, 163161000.0, 133369000.0, 137485000.0, 141049000.0, 114953000.0, 146834000.0, 147878000.0, 180524000.0, 150115000.0, 129611000.0, 119719000.0, 140542000.0, 97537000.0, 106368000.0, 115633000.0, 118368000.0, 178461000.0, 137457000.0, 155220000.0, 125360000.0, 128047000.0, 97431000.0, 91036000.0, 128165000.0, 127293000.0, 105150000.0, 112190000.0, 73691000.0, 112955000.0, 125020000.0, 184769000.0, 115093000.0, 100308000.0, 83106000.0, 215634000.0, 197045000.0, 218922000.0, 225105000.0, 223489000.0, 279301000.0, 241187000.0, 247925000.0, 231402000.0, 227535000.0, 206074000.0, 186340000.0, 251752000.0, 221715000.0, 218741000.0, 205890000.0, 181276000.0, 226267000.0, 231384000.0, 310018000.0, 225544000.0, 200535000.0, 192438000.0]","[1734750000.0, 23163000.0, 70348000.0, 59497000.0, 57507000.0, 136515000.0, 342820000.0, 105933000.0, 192879000.0, 747942000.0, 18204000.0, 238854000.0, 488874000.0, 234512000.0, 79041000.0, 74471000.0, 116694000.0, 43718000.0, 70148000.0, 13033000.0, 22666000.0, 38795000.0, 325341000.0, 71525000.0, 67645000.0, 58129000.0, 100404000.0, 1810481000.0, 77001000.0, 132009000.0, 133191000.0, 120023000.0, 208659000.0, 415096000.0, 175013000.0, 276134000.0, 821902000.0, 76505000.0, 307426000.0, 548254000.0, 294925000.0, 149821000.0, 145305000.0, 199839000.0, 117411000.0, 139806000.0, 93690000.0, 94488000.0, 79042000.0, 400984000.0, 114387000.0, 115165000.0, 97798000.0, 157838000.0, 1836436000.0, 98255000.0, 182556000.0, 172051000.0, 162628000.0, 237043000.0, 442738000.0, 205497000.0, 299303000.0, 848068000.0, 110909000.0, 297299000.0, 589074000.0, 343155000.0, 202628000.0, 153392000.0, 215110000.0, 148208000.0, 183739000.0, 107180000.0, 134114000.0, 95101000.0, 450419000.0, 154717000.0, 187417000.0, 158196000.0, 208277000.0, 1912167000.0, 152093000.0, 244217000.0, 245745000.0, 225144000.0, 309187000.0, 515014000.0, 274577000.0, 382558000.0, 922028000.0, 169210000.0, 365871000.0, 648454000.0, 403568000.0, 273408000.0, 224226000.0, 298255000.0, 221901000.0, 253397000.0, 187837000.0, 205936000.0, 135348000.0, 526062000.0, 197579000.0, 234937000.0, 197865000.0, 265711000.0]","[138993000.0, 115896000.0, 3272000.0, 33384000.0, 117002000.0, 36248000.0, 21746000.0, 77218000.0, 12103000.0, 37454000.0, 19804000.0, 25880000.0, 212600000.0, 223792000.0, 114835000.0, 131894000.0, 235019000.0, 144650000.0, 125735000.0, 173847000.0, 128786000.0, 141138000.0, 128371000.0, 116890000.0, 201509000.0, 189856000.0, 79725000.0, 98591000.0, 186660000.0, 107940000.0, 77061000.0, 120344000.0, 78285000.0, 100274000.0, 76217000.0, 75444000.0, 275116000.0, 297752000.0, 191288000.0, 197101000.0, 304677000.0, 216342000.0, 181050000.0, 216973000.0, 194968000.0, 203958000.0, 184784000.0, 166454000.0]","[26076000.0, 42186000.0, 24718000.0, 34712000.0, 43828000.0, 38094000.0, 142828000.0, 30749000.0, 14947000.0, 6263000.0, 19186000.0, 612000.0, 41774000.0, 18886000.0, 19063000.0, 70911000.0, 27197000.0, 51584000.0, 22143000.0, 13229000.0, 31632000.0, 115381000.0, 154394000.0, 132850000.0, 141136000.0, 144028000.0, 136017000.0, 241244000.0, 122311000.0, 123274000.0, 107473000.0, 127472000.0, 131049000.0, 134886000.0, 125311000.0, 131557000.0, 173977000.0, 153739000.0, 140071000.0, 138059000.0, 119989000.0, 132946000.0, 97526000.0, 125317000.0, 97206000.0, 161129000.0, 120297000.0, 130648000.0, 254213000.0, 101464000.0, 91901000.0, 83294000.0, 108776000.0, 80202000.0, 119777000.0, 97791000.0, 91872000.0, 133170000.0, 108824000.0, 116773000.0, 92240000.0, 82244000.0, 111849000.0, 186831000.0, 237525000.0, 205338000.0, 267553000.0, 220497000.0, 228571000.0, 352629000.0, 193026000.0, 200228000.0, 184504000.0, 217062000.0, 210639000.0, 212889000.0, 204216000.0, 204366000.0, 236236000.0, 235366000.0, 205260000.0, 208156000.0, 189004000.0, 213163000.0]","[13433000.0, 536647000.0, 64242000.0, 811951000.0, 252068000.0, 181959000.0, 83485000.0, 165128000.0, 38341000.0, 57903000.0, 92319000.0, 634728000.0, 141399000.0, 887270000.0, 326410000.0, 270527000.0, 156633000.0, 244197000.0, 133712000.0, 125469000.0, 97810000.0, 652691000.0, 175805000.0, 891452000.0, 353278000.0, 275659000.0, 196797000.0, 271492000.0, 148792000.0, 164663000.0, 176696000.0, 750772000.0, 252962000.0, 966771000.0, 427620000.0, 364227000.0, 269945000.0, 350561000.0, 244163000.0, 232229000.0]","[40900000.0, 30520000.0, 38759000.0, 8248000.0, 59688000.0, 34784000.0, 33496000.0, 68233000.0, 26786000.0, 68451000.0, 47936000.0, 19586000.0, 35631000.0, 67761000.0, 24908000.0, 122864000.0, 117310000.0, 123453000.0, 83816000.0, 131728000.0, 112148000.0, 103298000.0, 140189000.0, 104593000.0, 158672000.0, 117670000.0, 104579000.0, 122328000.0, 174445000.0, 118695000.0, 94738000.0, 104214000.0, 111035000.0, 91503000.0, 117989000.0, 103356000.0, 93909000.0, 151378000.0, 100479000.0, 108698000.0, 123579000.0, 56380000.0, 78493000.0, 107430000.0, 82342000.0, 176702000.0, 191004000.0, 195729000.0, 167071000.0, 190029000.0, 180720000.0, 163711000.0, 223334000.0, 178286000.0, 198919000.0, 193313000.0, 141373000.0, 165190000.0, 214114000.0, 176129000.0]","[69882000.0, 56679000.0, 30303000.0, 91460000.0, 109453000.0, 59242000.0, 40518000.0, 155361000.0, 150826000.0, 137289000.0, 147766000.0, 210349000.0, 160944000.0, 123710000.0, 184143000.0, 139389000.0, 132812000.0, 170324000.0, 198783000.0, 153571000.0, 129092000.0, 269622000.0, 233536000.0, 239798000.0, 226630000.0, 299679000.0, 255273000.0, 212284000.0]","[374123000.0, 90471000.0, 195390000.0, 953147000.0, 449031000.0, 70034000.0, 71490000.0, 393672000.0, 85576000.0, 465352000.0, 189164000.0, 326058000.0, 1034379000.0, 539926000.0, 165985000.0, 174341000.0, 485986000.0, 184873000.0, 465685000.0, 208488000.0, 299379000.0, 1049776000.0, 559608000.0, 141936000.0, 174556000.0, 508639000.0, 186890000.0, 556914000.0, 307181000.0, 430047000.0, 1131008000.0, 650503000.0, 237887000.0, 277407000.0, 600953000.0, 286187000.0]","[11887000.0, 35199000.0, 1029394000.0, 250902000.0, 106864000.0, 203315000.0, 374787000.0, 234514000.0, 1768827000.0, 502780000.0, 131311000.0, 189716000.0, 83037000.0, 99562000.0, 1106551000.0, 319104000.0, 170417000.0, 271198000.0, 438024000.0, 327283000.0, 1871244000.0, 574582000.0, 209758000.0, 276395000.0, 118922000.0, 143095000.0, 1127904000.0, 348749000.0, 196547000.0, 333752000.0, 481212000.0, 342099000.0, 1869717000.0, 618696000.0, 240643000.0, 306568000.0, 190072000.0, 207458000.0, 1205061000.0, 416951000.0, 260100000.0, 401635000.0, 544449000.0, 434868000.0, 1972134000.0, 690498000.0, 319090000.0, 393247000.0]",[1029],[1],[2]
0,"[80320000.0, 221603000.0, 142513000.0, 311035000.0, 164084000.0, 325656000.0, 226277000.0, 415088000.0]","[65384000.0, 57210000.0, 63919000.0, 31981000.0, 1143000.0, 212694000.0, 156870000.0, 166788000.0, 130256000.0, 100834000.0, 135902000.0, 139233000.0, 151406000.0, 138189000.0, 110880000.0, 283212000.0, 238893000.0, 254275000.0, 236464000.0, 210571000.0]","[193924000.0, 327036000.0, 108374000.0, 36069000.0, 73882000.0, 930687000.0, 680050000.0, 106781000.0, 823180000.0, 34062000.0, 158176000.0, 269067000.0, 127847000.0, 54462000.0, 47286000.0, 271372000.0, 383154000.0, 206245000.0, 136077000.0, 166979000.0, 998087000.0, 739478000.0, 189974000.0, 881813000.0, 142613000.0, 218120000.0, 315666000.0, 228587000.0, 154889000.0, 125532000.0, 312452000.0, 458946000.0, 209342000.0, 135729000.0, 170393000.0, 1052286000.0, 787809000.0, 222652000.0, 937996000.0, 121642000.0, 221866000.0, 360426000.0, 275923000.0, 151988000.0, 156842000.0, 389900000.0, 515064000.0, 307213000.0, 235737000.0, 263490000.0, 1119686000.0, 847237000.0, 305845000.0, 996629000.0, 230193000.0, 281810000.0, 407025000.0, 376663000.0, 252415000.0, 235088000.0]","[19809000.0, 133577000.0, 57768000.0, 14938000.0, 427138000.0, 103069000.0, 109323000.0, 84179000.0, 52099000.0, 102474000.0, 92685000.0, 117123000.0, 248393000.0, 148557000.0, 117283000.0, 525878000.0, 212656000.0, 208805000.0, 206262000.0, 165014000.0, 184792000.0, 198544000.0, 111680000.0, 190645000.0, 141358000.0, 116348000.0, 521026000.0, 211620000.0, 167069000.0, 185125000.0, 152600000.0, 203214000.0, 162483000.0, 208994000.0, 305461000.0, 232147000.0, 218693000.0, 619766000.0, 321207000.0, 266551000.0, 307208000.0, 265515000.0, 285532000.0, 268342000.0]","[25456000.0, 19868000.0, 67029000.0, 1945000.0, 38097000.0, 19800000.0, 51179000.0, 21749000.0, 141327000.0, 128524000.0, 158388000.0, 96689000.0, 137150000.0, 105196000.0, 148902000.0, 113497000.0, 106623000.0, 120756000.0, 176041000.0, 121061000.0, 171982000.0, 114706000.0, 168169000.0, 117153000.0, 222494000.0, 229412000.0, 267400000.0, 215805000.0, 271035000.0, 200102000.0, 265892000.0, 208901000.0]","[482479000.0, 95229000.0, 97361000.0, 63521000.0, 11537000.0, 584422000.0, 204537000.0, 215251000.0, 180890000.0, 113527000.0, 579793000.0, 205910000.0, 197052000.0, 161482000.0, 96933000.0, 681736000.0, 315218000.0, 314942000.0, 278851000.0, 198923000.0]","[19382000.0, 13449000.0, 35962000.0, 72176000.0, 139423000.0, 185234000.0, 133709000.0, 111002000.0, 32676000.0, 44584000.0, 6829000.0, 96481000.0, 84929000.0, 107657000.0, 119613000.0, 187084000.0, 250765000.0, 199299000.0, 179701000.0, 100236000.0, 112317000.0, 71761000.0, 122898000.0, 111320000.0, 129059000.0, 139576000.0, 222616000.0, 249776000.0, 193653000.0, 157601000.0, 153479000.0, 145011000.0, 85075000.0, 199997000.0, 182800000.0, 200754000.0, 187013000.0, 270277000.0, 315307000.0, 259243000.0, 226300000.0, 221039000.0, 212744000.0, 150007000.0]","[61298000.0, 49653000.0, 26769000.0, 35357000.0, 174376000.0, 137233000.0, 110518000.0, 126535000.0, 112282000.0, 129184000.0, 87940000.0, 120301000.0, 225360000.0, 216764000.0, 171689000.0, 211479000.0]","[102242000.0, 79591000.0, 159538000.0, 159205000.0, 204587000.0, 179759000.0, 261883000.0, 259373000.0]","[8229000.0, 110055000.0, 124889000.0, 591903000.0, 69269000.0, 94817000.0, 163421000.0, 143294000.0, 124742000.0, 196001000.0, 219360000.0, 675683000.0, 176838000.0, 194598000.0, 258739000.0, 245099000.0, 120083000.0, 200844000.0, 219653000.0, 699565000.0, 164013000.0, 207732000.0, 263127000.0, 241017000.0, 236596000.0, 286790000.0, 314124000.0, 783345000.0, 271582000.0, 307513000.0, 358445000.0, 342822000.0]",[1029],[2],[1]
0,"[80320000.0, 221603000.0, 142513000.0, 311035000.0, 164084000.0, 325656000.0, 226277000.0, 415088000.0]","[65384000.0, 57210000.0, 63919000.0, 31981000.0, 1143000.0, 212694000.0, 156870000.0, 166788000.0, 130256000.0, 100834000.0, 135902000.0, 139233000.0, 151406000.0, 138189000.0, 110880000.0, 283212000.0, 238893000.0, 254275000.0, 236464000.0, 210571000.0]","[193924000.0, 327036000.0, 108374000.0, 36069000.0, 73882000.0, 930687000.0, 680050000.0, 106781000.0, 823180000.0, 34062000.0, 158176000.0, 269067000.0, 127847000.0, 54462000.0, 47286000.0, 271372000.0, 383154000.0, 206245000.0, 136077000.0, 166979000.0, 998087000.0, 739478000.0, 189974000.0, 881813000.0, 142613000.0, 218120000.0, 315666000.0, 228587000.0, 154889000.0, 125532000.0, 312452000.0, 458946000.0, 209342000.0, 135729000.0, 170393000.0, 1052286000.0, 787809000.0, 222652000.0, 937996000.0, 121642000.0, 221866000.0, 360426000.0, 275923000.0, 151988000.0, 156842000.0, 389900000.0, 515064000.0, 307213000.0, 235737000.0, 263490000.0, 1119686000.0, 847237000.0, 305845000.0, 996629000.0, 230193000.0, 281810000.0, 407025000.0, 376663000.0, 252415000.0, 235088000.0]","[19809000.0, 133577000.0, 57768000.0, 14938000.0, 427138000.0, 103069000.0, 109323000.0, 84179000.0, 52099000.0, 102474000.0, 92685000.0, 117123000.0, 248393000.0, 148557000.0, 117283000.0, 525878000.0, 212656000.0, 208805000.0, 206262000.0, 165014000.0, 184792000.0, 198544000.0, 111680000.0, 190645000.0, 141358000.0, 116348000.0, 521026000.0, 211620000.0, 167069000.0, 185125000.0, 152600000.0, 203214000.0, 162483000.0, 208994000.0, 305461000.0, 232147000.0, 218693000.0, 619766000.0, 321207000.0, 266551000.0, 307208000.0, 265515000.0, 285532000.0, 268342000.0]","[25456000.0, 19868000.0, 67029000.0, 1945000.0, 38097000.0, 19800000.0, 51179000.0, 21749000.0, 141327000.0, 128524000.0, 158388000.0, 96689000.0, 137150000.0, 105196000.0, 148902000.0, 113497000.0, 106623000.0, 120756000.0, 176041000.0, 121061000.0, 171982000.0, 114706000.0, 168169000.0, 117153000.0, 222494000.0, 229412000.0, 267400000.0, 215805000.0, 271035000.0, 200102000.0, 265892000.0, 208901000.0]","[482479000.0, 95229000.0, 97361000.0, 63521000.0, 11537000.0, 584422000.0, 204537000.0, 215251000.0, 180890000.0, 113527000.0, 579793000.0, 205910000.0, 197052000.0, 161482000.0, 96933000.0, 681736000.0, 315218000.0, 314942000.0, 278851000.0, 198923000.0]","[19382000.0, 13449000.0, 35962000.0, 72176000.0, 139423000.0, 185234000.0, 133709000.0, 111002000.0, 32676000.0, 44584000.0, 6829000.0, 96481000.0, 84929000.0, 107657000.0, 119613000.0, 187084000.0, 250765000.0, 199299000.0, 179701000.0, 100236000.0, 112317000.0, 71761000.0, 122898000.0, 111320000.0, 129059000.0, 139576000.0, 222616000.0, 249776000.0, 193653000.0, 157601000.0, 153479000.0, 145011000.0, 85075000.0, 199997000.0, 182800000.0, 200754000.0, 187013000.0, 270277000.0, 315307000.0, 259243000.0, 226300000.0, 221039000.0, 212744000.0, 150007000.0]","[61298000.0, 49653000.0, 26769000.0, 35357000.0, 174376000.0, 137233000.0, 110518000.0, 126535000.0, 112282000.0, 129184000.0, 87940000.0, 120301000.0, 225360000.0, 216764000.0, 171689000.0, 211479000.0]","[102242000.0, 79591000.0, 159538000.0, 159205000.0, 204587000.0, 179759000.0, 261883000.0, 259373000.0]","[8229000.0, 110055000.0, 124889000.0, 591903000.0, 69269000.0, 94817000.0, 163421000.0, 143294000.0, 124742000.0, 196001000.0, 219360000.0, 675683000.0, 176838000.0, 194598000.0, 258739000.0, 245099000.0, 120083000.0, 200844000.0, 219653000.0, 699565000.0, 164013000.0, 207732000.0, 263127000.0, 241017000.0, 236596000.0, 286790000.0, 314124000.0, 783345000.0, 271582000.0, 307513000.0, 358445000.0, 342822000.0]",[1029],[2],[2]
