scenario_id,K,train_samples_per_user,top1_mean,top1_std,top3_mean,top3_std,top5_mean,top5_std,n_features_mean,n_features_std,n_observations,baseline_top1_mean,baseline_top1_std,baseline_top3_mean,baseline_top5_mean
2.1,21,1,0.6876138433515483,0.057092810755279895,0.8961748633879781,0.033852165058050616,0.9584092289010322,0.024192676252248302,402.77777777777777,8.029818641873765,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,22,1,0.6985428051001821,0.059612811535614985,0.9016393442622951,0.03602900037998402,0.9574984820886461,0.024773728401365425,405.8888888888889,7.316733642477936,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,23,1,0.7052216150576806,0.053713233334605,0.9074074074074074,0.036885405011501005,0.9593199757134182,0.022906753848029097,409.6666666666667,7.6429767983176955,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,24,1,0.7091681845780207,0.0505716371270947,0.9119611414693382,0.03635074060171008,0.9632665452337583,0.026054003230055345,411.22222222222223,6.7086726934749175,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,25,1,0.7122040072859745,0.04857516807447171,0.9146933819064967,0.03522912002817215,0.9626593806921676,0.023919436231199066,412.55555555555554,6.646510409901632,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,26,1,0.7237401335761992,0.05408171227369079,0.9241044323011536,0.024728202368894822,0.9675166970248937,0.023507615784800814,418.6666666666667,6.610454841200204,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,27,1,0.7276867030965392,0.05246449347632092,0.9280510018214936,0.025952892371769596,0.9684274438372799,0.02225808229060448,422.55555555555554,8.67150324646535,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,28,1,0.7422586520947176,0.05079488800947477,0.9326047358834244,0.029128858201336143,0.9714632665452337,0.022105685868855206,426.0,10.326737598775438,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,29,1,0.7352762598664238,0.04998896070650794,0.9241044323011536,0.034489696890490036,0.9699453551912568,0.024821062558172447,429.3333333333333,11.684532591712564,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,30,1,0.7364905889496053,0.047752428433316785,0.9271402550091075,0.03527041015069642,0.9729811778992107,0.019927563093891404,432.8888888888889,11.284764594340704,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,35,1,0.769277474195507,0.04317986024324058,0.9335154826958105,0.022386384134755192,0.9729811778992107,0.02043013483630186,458.1111111111111,10.66588047417127,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,40,1,0.7859744990892531,0.053232073320515376,0.9453551912568307,0.026643805094163944,0.9766241651487553,0.019001309079622154,482.77777777777777,5.399743762846766,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,45,1,0.7847601700060716,0.04308515909841483,0.9441408621736491,0.025179758884331476,0.974802671523983,0.019814149435335663,494.0,3.528856782115008,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,50,1,0.7965998785670917,0.03801744073726069,0.948087431693989,0.02312908541734636,0.9802671523983,0.016663299972031986,501.22222222222223,4.558494731140607,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,55,1,0.8054037644201578,0.04201260597698849,0.9538554948391013,0.027035646789010184,0.9823922282938676,0.014886457153440778,506.44444444444446,4.123868245734396,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,60,1,0.8029751062537948,0.04021749028382441,0.9502125075895568,0.024034966086577444,0.9787492410443229,0.01819086287673303,509.22222222222223,4.250046244661477,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,61,1,0.8139040680024286,0.05292069955341207,0.9532483302975107,0.025557309772112537,0.9793564055859137,0.01720396121049501,542.2222222222222,2.885661800204157,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.2,1,1,0.29477838494231934,0.05380755295069597,0.5525197328476017,0.05894672569625956,0.6909532483302975,0.05379969929843101,159.88888888888889,11.254628677422751,54,0.8227079538554948,0.05507273077321797,0.9420157862780814,0.9708561020036429
2.2,2,1,0.3594414086217365,0.047003246550525235,0.6156648451730419,0.06437716324510498,0.74802671523983,0.05822547102664656,191.0,6.695534980809607,54,0.8227079538554948,0.05507273077321797,0.9420157862780814,0.9708561020036429
2.2,3,1,0.39647844565877355,0.048721862868169145,0.647237401335762,0.04622974300216342,0.7671523982999392,0.04695227608924621,212.66666666666666,20.40532671854498,54,0.8227079538554948,0.05507273077321797,0.9420157862780814,0.9708561020036429
2.2,4,1,0.4751062537947784,0.08683304086992069,0.738615664845173,0.07645669007625003,0.8363691560412873,0.06170876347912227,260.55555555555554,44.461841458850415,54,0.8227079538554948,0.05507273077321797,0.9420157862780814,0.9708561020036429
