scenario_id,sub_experiment,K,n_features_selected,top1,top3,top5,seed,subsample_seed,effective_spu,max_k,var95_k,is_baseline,train_samples
3.2,"S3.2_I, TtoF_2",120,538,0.9590163934426229,0.9918032786885246,0.9918032786885246,42,7,2,122,22,False,122
3.2,"S3.2_I, TtoF_2",120,538,0.9590163934426229,0.9836065573770492,0.9918032786885246,123,7,2,122,22,False,122
3.2,"S3.2_I, TtoF_2",120,538,0.9590163934426229,0.9836065573770492,0.9918032786885246,456,7,2,122,22,False,122
3.2,"S3.2_I, TtoF_2",122,556,0.9508196721311475,0.9918032786885246,0.9918032786885246,42,7,2,122,22,False,122
3.2,"S3.2_I, TtoF_2",122,556,0.9590163934426229,0.9918032786885246,1.0,123,7,2,122,22,False,122
3.2,"S3.2_I, TtoF_2",122,556,0.9426229508196722,1.0,1.0,456,7,2,122,22,False,122
3.2,"S3.2_I, TtoF_2",-1,620,0.9672131147540983,1.0,1.0,42,7,2,122,22,True,122
3.2,"S3.2_I, TtoF_2",-1,620,0.9590163934426229,0.9918032786885246,1.0,123,7,2,122,22,True,122
3.2,"S3.2_I, TtoF_2",-1,620,0.9590163934426229,0.9836065573770492,1.0,456,7,2,122,22,True,122
3.2,"S3.2_I, TtoF_2",1,166,0.5163934426229508,0.8360655737704918,0.9098360655737705,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",1,166,0.5655737704918032,0.860655737704918,0.9426229508196722,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",1,166,0.5655737704918032,0.8278688524590164,0.8934426229508197,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",2,206,0.7540983606557377,0.9426229508196722,0.9672131147540983,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",2,206,0.7622950819672131,0.9344262295081968,0.9754098360655737,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",2,206,0.7540983606557377,0.9344262295081968,0.9754098360655737,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",3,207,0.7459016393442623,0.9508196721311475,0.9754098360655737,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",3,207,0.7295081967213115,0.9180327868852459,0.9672131147540983,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",3,207,0.7704918032786885,0.9262295081967213,0.9754098360655737,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",4,208,0.7786885245901639,0.9590163934426229,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",4,208,0.7786885245901639,0.9344262295081968,0.9836065573770492,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",4,208,0.7459016393442623,0.9344262295081968,0.9754098360655737,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",5,328,0.8688524590163934,0.9836065573770492,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",5,328,0.8688524590163934,0.9754098360655737,0.9918032786885246,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",5,328,0.8852459016393442,0.9836065573770492,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",6,341,0.8934426229508197,0.9918032786885246,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",6,341,0.8852459016393442,0.9918032786885246,0.9918032786885246,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",6,341,0.9098360655737705,0.9918032786885246,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",7,341,0.8934426229508197,0.9918032786885246,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",7,341,0.8852459016393442,0.9918032786885246,0.9918032786885246,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",7,341,0.9098360655737705,0.9918032786885246,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",8,341,0.8934426229508197,0.9918032786885246,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",8,341,0.8852459016393442,0.9918032786885246,0.9918032786885246,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",8,341,0.9098360655737705,0.9918032786885246,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",9,358,0.9098360655737705,0.9836065573770492,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",9,358,0.8770491803278688,0.9836065573770492,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",9,358,0.9180327868852459,0.9836065573770492,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",10,358,0.9098360655737705,0.9836065573770492,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",10,358,0.8770491803278688,0.9836065573770492,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",10,358,0.9180327868852459,0.9836065573770492,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",11,358,0.9098360655737705,0.9836065573770492,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",11,358,0.8770491803278688,0.9836065573770492,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",11,358,0.9180327868852459,0.9836065573770492,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",12,362,0.9262295081967213,0.9836065573770492,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",12,362,0.9262295081967213,0.9754098360655737,0.9918032786885246,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",12,362,0.8934426229508197,0.9836065573770492,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",13,366,0.9016393442622951,0.9754098360655737,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",13,366,0.9180327868852459,0.9754098360655737,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",13,366,0.9098360655737705,0.9836065573770492,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",14,376,0.9098360655737705,0.9836065573770492,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",14,376,0.9262295081967213,0.9918032786885246,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",14,376,0.9098360655737705,0.9836065573770492,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",15,382,0.9344262295081968,0.9918032786885246,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",15,382,0.9262295081967213,0.9754098360655737,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",15,382,0.9262295081967213,0.9918032786885246,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",16,382,0.9344262295081968,0.9918032786885246,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",16,382,0.9262295081967213,0.9754098360655737,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",16,382,0.9262295081967213,0.9918032786885246,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",17,383,0.9180327868852459,0.9754098360655737,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",17,383,0.9180327868852459,0.9918032786885246,0.9918032786885246,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",17,383,0.9508196721311475,0.9918032786885246,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",18,383,0.9180327868852459,0.9754098360655737,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",18,383,0.9180327868852459,0.9918032786885246,0.9918032786885246,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",18,383,0.9508196721311475,0.9918032786885246,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",19,387,0.9508196721311475,0.9836065573770492,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",19,387,0.9344262295081968,0.9918032786885246,0.9918032786885246,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",19,387,0.9590163934426229,0.9918032786885246,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",20,391,0.9262295081967213,0.9918032786885246,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",20,391,0.9590163934426229,0.9918032786885246,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",20,391,0.9262295081967213,0.9918032786885246,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",21,392,0.9098360655737705,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",21,392,0.9344262295081968,0.9918032786885246,0.9918032786885246,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",21,392,0.9180327868852459,0.9918032786885246,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",22,393,0.9508196721311475,0.9918032786885246,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",22,393,0.9508196721311475,0.9918032786885246,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",22,393,0.9508196721311475,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",23,393,0.9508196721311475,0.9918032786885246,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",23,393,0.9508196721311475,0.9918032786885246,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",23,393,0.9508196721311475,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",24,396,0.9344262295081968,0.9836065573770492,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",24,396,0.9016393442622951,0.9918032786885246,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",24,396,0.9344262295081968,0.9918032786885246,0.9918032786885246,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",25,397,0.9672131147540983,0.9918032786885246,0.9918032786885246,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",25,397,0.9262295081967213,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",25,397,0.9344262295081968,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",26,404,0.9508196721311475,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",26,404,0.9426229508196722,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",26,404,0.9672131147540983,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",27,408,0.9672131147540983,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",27,408,0.9754098360655737,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",27,408,0.9590163934426229,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",28,408,0.9672131147540983,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",28,408,0.9754098360655737,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",28,408,0.9590163934426229,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",29,409,0.9508196721311475,0.9918032786885246,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",29,409,0.9754098360655737,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",29,409,0.9754098360655737,0.9836065573770492,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",30,409,0.9508196721311475,0.9918032786885246,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",30,409,0.9754098360655737,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",30,409,0.9754098360655737,0.9836065573770492,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",35,430,0.9590163934426229,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",35,430,1.0,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",35,430,0.9836065573770492,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",40,454,0.9754098360655737,0.9918032786885246,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",40,454,0.9590163934426229,0.9918032786885246,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",40,454,0.9754098360655737,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",45,465,0.9590163934426229,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",45,465,0.9918032786885246,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",45,465,0.9836065573770492,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",50,484,0.9836065573770492,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",50,484,0.9672131147540983,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",50,484,0.9836065573770492,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",55,497,0.9672131147540983,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",55,497,0.9836065573770492,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",55,497,1.0,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",60,503,0.9836065573770492,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",60,503,0.9918032786885246,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",60,503,0.9918032786885246,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",65,503,0.9836065573770492,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",65,503,0.9918032786885246,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",65,503,0.9918032786885246,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",70,506,0.9672131147540983,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",70,506,0.9754098360655737,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",70,506,0.9836065573770492,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",75,506,0.9672131147540983,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",75,506,0.9754098360655737,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",75,506,0.9836065573770492,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",80,510,0.9754098360655737,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",80,510,0.9836065573770492,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",80,510,0.9918032786885246,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",85,510,0.9754098360655737,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",85,510,0.9836065573770492,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",85,510,0.9918032786885246,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",90,511,0.9672131147540983,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",90,511,0.9918032786885246,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",90,511,0.9918032786885246,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",95,512,0.9836065573770492,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",95,512,1.0,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",95,512,0.9672131147540983,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",100,513,0.9836065573770492,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",100,513,0.9508196721311475,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",100,513,0.9754098360655737,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",105,515,0.9672131147540983,0.9918032786885246,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",105,515,1.0,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",105,515,1.0,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",110,518,0.9754098360655737,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",110,518,0.9672131147540983,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",110,518,0.9836065573770492,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",115,526,0.9918032786885246,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",115,526,0.9672131147540983,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",115,526,0.9918032786885246,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",120,533,0.9754098360655737,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",120,533,0.9754098360655737,0.9918032786885246,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",120,533,1.0,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",122,557,0.9754098360655737,1.0,1.0,42,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",122,557,0.9672131147540983,1.0,1.0,123,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",122,557,0.9918032786885246,1.0,1.0,456,13,2,122,21,False,122
3.2,"S3.2_I, TtoF_2",-1,620,0.9754098360655737,1.0,1.0,42,13,2,122,21,True,122
3.2,"S3.2_I, TtoF_2",-1,620,0.9836065573770492,1.0,1.0,123,13,2,122,21,True,122
3.2,"S3.2_I, TtoF_2",-1,620,1.0,1.0,1.0,456,13,2,122,21,True,122
3.2,"S3.2_I, TtoF_2",1,185,0.2540983606557377,0.5327868852459017,0.6721311475409836,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",1,185,0.26229508196721313,0.5327868852459017,0.680327868852459,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",1,185,0.28688524590163933,0.5,0.6885245901639344,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",2,194,0.32786885245901637,0.6229508196721312,0.7540983606557377,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",2,194,0.36065573770491804,0.6721311475409836,0.7622950819672131,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",2,194,0.3524590163934426,0.6065573770491803,0.7295081967213115,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",3,198,0.3770491803278688,0.6475409836065574,0.7622950819672131,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",3,198,0.3524590163934426,0.6065573770491803,0.7295081967213115,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",3,198,0.38524590163934425,0.639344262295082,0.7459016393442623,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",4,202,0.3442622950819672,0.639344262295082,0.7459016393442623,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",4,202,0.3442622950819672,0.6639344262295082,0.7540983606557377,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",4,202,0.3114754098360656,0.6229508196721312,0.7459016393442623,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",5,320,0.5081967213114754,0.8114754098360656,0.8934426229508197,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",5,320,0.5573770491803278,0.8032786885245902,0.8852459016393442,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",5,320,0.5491803278688525,0.8032786885245902,0.9098360655737705,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",6,327,0.48360655737704916,0.7704918032786885,0.9016393442622951,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",6,327,0.5573770491803278,0.8278688524590164,0.9098360655737705,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",6,327,0.5327868852459017,0.7950819672131147,0.8770491803278688,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",7,331,0.5163934426229508,0.7868852459016393,0.8852459016393442,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",7,331,0.5081967213114754,0.8032786885245902,0.9016393442622951,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",7,331,0.5491803278688525,0.819672131147541,0.9016393442622951,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",8,336,0.5819672131147541,0.8770491803278688,0.9344262295081968,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",8,336,0.5409836065573771,0.8278688524590164,0.9016393442622951,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",8,336,0.5491803278688525,0.860655737704918,0.9262295081967213,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",9,339,0.5491803278688525,0.8278688524590164,0.9180327868852459,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",9,339,0.5655737704918032,0.8524590163934426,0.9262295081967213,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",9,339,0.5819672131147541,0.8442622950819673,0.9344262295081968,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",10,346,0.5737704918032787,0.860655737704918,0.9016393442622951,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",10,346,0.5491803278688525,0.8360655737704918,0.9262295081967213,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",10,346,0.5655737704918032,0.8360655737704918,0.9508196721311475,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",11,348,0.5737704918032787,0.8278688524590164,0.9098360655737705,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",11,348,0.6147540983606558,0.9016393442622951,0.9262295081967213,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",11,348,0.5737704918032787,0.7950819672131147,0.9098360655737705,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",12,362,0.5491803278688525,0.8278688524590164,0.9098360655737705,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",12,362,0.5409836065573771,0.819672131147541,0.8770491803278688,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",12,362,0.5409836065573771,0.8442622950819673,0.9098360655737705,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",13,368,0.5983606557377049,0.8688524590163934,0.9262295081967213,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",13,368,0.5901639344262295,0.8442622950819673,0.9262295081967213,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",13,368,0.6229508196721312,0.8770491803278688,0.9262295081967213,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",14,371,0.5819672131147541,0.8442622950819673,0.9098360655737705,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",14,371,0.5737704918032787,0.8360655737704918,0.9098360655737705,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",14,371,0.6229508196721312,0.8688524590163934,0.9344262295081968,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",15,375,0.5409836065573771,0.860655737704918,0.9426229508196722,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",15,375,0.6311475409836066,0.8360655737704918,0.9098360655737705,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",15,375,0.6475409836065574,0.8770491803278688,0.9344262295081968,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",16,379,0.5901639344262295,0.8524590163934426,0.9180327868852459,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",16,379,0.6147540983606558,0.8688524590163934,0.9344262295081968,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",16,379,0.6065573770491803,0.8524590163934426,0.9016393442622951,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",17,380,0.6229508196721312,0.8852459016393442,0.9344262295081968,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",17,380,0.6229508196721312,0.8934426229508197,0.9344262295081968,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",17,380,0.6147540983606558,0.8770491803278688,0.9344262295081968,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",18,380,0.6229508196721312,0.8852459016393442,0.9344262295081968,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",18,380,0.6229508196721312,0.8934426229508197,0.9344262295081968,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",18,380,0.6147540983606558,0.8770491803278688,0.9344262295081968,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",19,388,0.639344262295082,0.8688524590163934,0.9262295081967213,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",19,388,0.6311475409836066,0.8852459016393442,0.9262295081967213,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",19,388,0.6147540983606558,0.9016393442622951,0.9344262295081968,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",20,388,0.639344262295082,0.8688524590163934,0.9262295081967213,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",20,388,0.6311475409836066,0.8852459016393442,0.9262295081967213,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",20,388,0.6147540983606558,0.9016393442622951,0.9344262295081968,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",21,389,0.680327868852459,0.860655737704918,0.9426229508196722,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",21,389,0.6311475409836066,0.860655737704918,0.9098360655737705,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",21,389,0.6311475409836066,0.8770491803278688,0.9180327868852459,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",22,398,0.6639344262295082,0.9180327868852459,0.9426229508196722,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",22,398,0.6475409836065574,0.8934426229508197,0.9508196721311475,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",22,398,0.7049180327868853,0.8934426229508197,0.9672131147540983,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",23,405,0.7295081967213115,0.9180327868852459,0.9508196721311475,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",23,405,0.7295081967213115,0.9098360655737705,0.9672131147540983,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",23,405,0.7049180327868853,0.9426229508196722,0.9754098360655737,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",24,410,0.7049180327868853,0.9180327868852459,0.9590163934426229,42,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",24,410,0.7213114754098361,0.9262295081967213,0.9590163934426229,123,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",24,410,0.7295081967213115,0.9098360655737705,0.9508196721311475,456,0,1,61,17,False,61
3.2,"S3.2_I, TtoF_2",25,415,0.7377049180327869,0.9262295081967213,0.9590163934426229,42,0,1,61,17,False,61
