scenario_id,scenario_name,scenario_description,model_name,random_seed,num_sub_experiments,mean_test_accuracy,std_test_accuracy,mean_test_top_1_accuracy,std_test_top_1_accuracy,mean_test_top_5_accuracy,std_test_top_5_accuracy,mean_test_f1_weighted,std_test_f1_weighted,mean_train_accuracy,mean_train_top_1_accuracy,mean_train_top_5_accuracy
1,Scenario 1,"Same platform, same topic",RandomForest,42,18,0.22762212754571742,0.05120478455109674,0.2349703621376308,0.04911203660090272,0.5934933057536559,0.05487028777594928,0.15992737792635914,0.05058569539754706,0.893498193942762,0.893498193942762,0.9596832453459293
