model,experiment,random_seed,early_stopping,k_value,train_top_k_accuracy,test_top_k_accuracy,model_path,hyperparameters,timestamp
ExtraTrees,S1_vs_S2_All,456,True,1,0.8617021276595744,0.6020408163265306,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
ExtraTrees,S1_vs_S2_All,456,True,2,0.9361702127659575,0.8571428571428571,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
ExtraTrees,S1_vs_S2_All,456,True,3,1.0,0.9897959183673469,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
ExtraTrees,S1_vs_S2_All,456,True,4,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
ExtraTrees,S1_vs_S2_All,456,True,5,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
GradientBoosting,S1_vs_S2_All,456,True,1,0.8617021276595744,0.5408163265306123,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
GradientBoosting,S1_vs_S2_All,456,True,2,0.9361702127659575,0.7653061224489796,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
GradientBoosting,S1_vs_S2_All,456,True,3,1.0,0.9489795918367347,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
GradientBoosting,S1_vs_S2_All,456,True,4,1.0,0.9795918367346939,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
GradientBoosting,S1_vs_S2_All,456,True,5,1.0,0.9795918367346939,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
KNN,S1_vs_S2_All,456,True,1,0.48936170212765956,0.3877551020408163,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",2025-08-14_220927
KNN,S1_vs_S2_All,456,True,2,0.7978723404255319,0.6632653061224489,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",2025-08-14_220927
KNN,S1_vs_S2_All,456,True,3,0.8617021276595744,0.7346938775510204,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",2025-08-14_220927
KNN,S1_vs_S2_All,456,True,4,0.9042553191489362,0.7653061224489796,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",2025-08-14_220927
KNN,S1_vs_S2_All,456,True,5,0.9042553191489362,0.8061224489795918,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",2025-08-14_220927
LogisticRegression,S1_vs_S2_All,456,True,1,0.30851063829787234,0.22448979591836735,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
LogisticRegression,S1_vs_S2_All,456,True,2,0.6170212765957447,0.47959183673469385,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
LogisticRegression,S1_vs_S2_All,456,True,3,0.8191489361702128,0.6530612244897959,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
LogisticRegression,S1_vs_S2_All,456,True,4,0.8404255319148937,0.7244897959183674,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
LogisticRegression,S1_vs_S2_All,456,True,5,0.8404255319148937,0.7653061224489796,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_S1_vs_S2_All_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
RandomForest,FI_vs_T,42,True,1,0.8372093023255814,0.6666666666666666,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",2025-08-14_220927
RandomForest,FI_vs_T,42,True,2,0.9224806201550387,0.8571428571428571,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",2025-08-14_220927
RandomForest,FI_vs_T,42,True,3,1.0,0.9841269841269841,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",2025-08-14_220927
RandomForest,FI_vs_T,42,True,4,1.0,0.9841269841269841,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",2025-08-14_220927
RandomForest,FI_vs_T,42,True,5,1.0,0.9841269841269841,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",2025-08-14_220927
XGBoost,FI_vs_T,42,True,1,0.8372093023255814,0.6349206349206349,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 1.0, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",2025-08-14_220927
XGBoost,FI_vs_T,42,True,2,0.9224806201550387,0.8253968253968254,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 1.0, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",2025-08-14_220927
XGBoost,FI_vs_T,42,True,3,1.0,0.9841269841269841,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 1.0, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",2025-08-14_220927
XGBoost,FI_vs_T,42,True,4,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 1.0, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",2025-08-14_220927
XGBoost,FI_vs_T,42,True,5,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 1.0, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",2025-08-14_220927
CatBoost,FI_vs_T,42,True,1,0.8372093023255814,0.5873015873015873,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",2025-08-14_220927
CatBoost,FI_vs_T,42,True,2,0.9224806201550387,0.8571428571428571,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",2025-08-14_220927
CatBoost,FI_vs_T,42,True,3,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",2025-08-14_220927
CatBoost,FI_vs_T,42,True,4,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",2025-08-14_220927
CatBoost,FI_vs_T,42,True,5,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",2025-08-14_220927
SVM,FI_vs_T,42,True,1,0.4883720930232558,0.42857142857142855,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",2025-08-14_220927
SVM,FI_vs_T,42,True,2,0.8294573643410853,0.7142857142857143,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",2025-08-14_220927
SVM,FI_vs_T,42,True,3,1.0,0.9206349206349206,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",2025-08-14_220927
SVM,FI_vs_T,42,True,4,1.0,0.9523809523809523,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",2025-08-14_220927
SVM,FI_vs_T,42,True,5,1.0,0.9682539682539683,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",2025-08-14_220927
MLP,FI_vs_T,42,True,1,0.09302325581395349,0.09523809523809523,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",2025-08-14_220927
MLP,FI_vs_T,42,True,2,0.17829457364341086,0.1746031746031746,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",2025-08-14_220927
MLP,FI_vs_T,42,True,3,0.2558139534883721,0.23809523809523808,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",2025-08-14_220927
MLP,FI_vs_T,42,True,4,0.3488372093023256,0.3333333333333333,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",2025-08-14_220927
MLP,FI_vs_T,42,True,5,0.4418604651162791,0.42857142857142855,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",2025-08-14_220927
NaiveBayes,FI_vs_T,42,True,1,0.7751937984496124,0.5079365079365079,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",2025-08-14_220927
NaiveBayes,FI_vs_T,42,True,2,0.9069767441860465,0.7619047619047619,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",2025-08-14_220927
NaiveBayes,FI_vs_T,42,True,3,1.0,0.8888888888888888,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",2025-08-14_220927
NaiveBayes,FI_vs_T,42,True,4,1.0,0.9047619047619048,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",2025-08-14_220927
NaiveBayes,FI_vs_T,42,True,5,1.0,0.9523809523809523,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",2025-08-14_220927
LightGBM,FI_vs_T,42,True,1,0.8372093023255814,0.6190476190476191,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
LightGBM,FI_vs_T,42,True,2,0.9224806201550387,0.8888888888888888,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
LightGBM,FI_vs_T,42,True,3,1.0,0.9841269841269841,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
LightGBM,FI_vs_T,42,True,4,1.0,0.9841269841269841,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
LightGBM,FI_vs_T,42,True,5,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
ExtraTrees,FI_vs_T,42,True,1,0.8372093023255814,0.6031746031746031,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
ExtraTrees,FI_vs_T,42,True,2,0.9224806201550387,0.8888888888888888,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_FI_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
