scenario_id,sub_experiment_name,model_name,random_seed,train_samples,test_samples,hyperparameters,model_path,train_accuracy,train_f1_weighted,train_f1_macro,train_precision_weighted,train_precision_macro,train_recall_weighted,train_recall_macro,train_top_1_accuracy,train_top_2_accuracy,train_top_3_accuracy,train_top_4_accuracy,train_top_5_accuracy,train_recognition_rate,test_accuracy,test_f1_weighted,test_f1_macro,test_precision_weighted,test_precision_macro,test_recall_weighted,test_recall_macro,test_top_1_accuracy,test_top_2_accuracy,test_top_3_accuracy,test_top_4_accuracy,test_top_5_accuracy,test_recognition_rate
1,Scenario1_F_Video1_Session1 vs Session2,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-30_104836_early_stop/randomforest_Scenario1_F_Video1_Session1 vs Session2_2025-11-30_104836_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22950819672131148,0.173224043715847,0.173224043715847,0.15491803278688526,0.15491803278688526,0.22950819672131148,0.22950819672131148,0.21311475409836064,0.3770491803278688,0.4098360655737705,0.5081967213114754,0.5901639344262295,0.19672131147540983
1,Scenario1_F_Video1_Session2 vs Session1,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-30_104836_early_stop/randomforest_Scenario1_F_Video1_Session2 vs Session1_2025-11-30_104836_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18032786885245902,0.14043715846994534,0.14043715846994534,0.12431693989071038,0.12431693989071038,0.18032786885245902,0.18032786885245902,0.18032786885245902,0.29508196721311475,0.4098360655737705,0.5409836065573771,0.6229508196721312,0.16393442622950818
1,Scenario1_F_Video2_Session1 vs Session2,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-30_104836_early_stop/randomforest_Scenario1_F_Video2_Session1 vs Session2_2025-11-30_104836_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2459016393442623,0.18415300546448085,0.18415300546448085,0.16311475409836065,0.16311475409836065,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.45901639344262296,0.5409836065573771,0.5737704918032787,0.6229508196721312,0.2459016393442623
1,Scenario1_F_Video2_Session2 vs Session1,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-30_104836_early_stop/randomforest_Scenario1_F_Video2_Session2 vs Session1_2025-11-30_104836_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2459016393442623,0.19781420765027322,0.19781420765027322,0.1762295081967213,0.1762295081967213,0.2459016393442623,0.2459016393442623,0.22950819672131148,0.4098360655737705,0.5409836065573771,0.6065573770491803,0.6557377049180327,0.21311475409836064
1,Scenario1_F_Video3_Session1 vs Session2,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-30_104836_early_stop/randomforest_Scenario1_F_Video3_Session1 vs Session2_2025-11-30_104836_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2786885245901639,0.18907103825136612,0.18907103825136612,0.15710382513661203,0.15710382513661203,0.2786885245901639,0.2786885245901639,0.2786885245901639,0.4262295081967213,0.5081967213114754,0.6557377049180327,0.6885245901639344,0.26229508196721313
1,Scenario1_F_Video3_Session2 vs Session1,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-30_104836_early_stop/randomforest_Scenario1_F_Video3_Session2 vs Session1_2025-11-30_104836_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3770491803278688,0.319672131147541,0.319672131147541,0.29234972677595633,0.29234972677595633,0.3770491803278688,0.3770491803278688,0.36065573770491804,0.45901639344262296,0.5409836065573771,0.6229508196721312,0.6721311475409836,0.3442622950819672
1,Scenario1_I_Video1_Session1 vs Session2,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-30_104836_early_stop/randomforest_Scenario1_I_Video1_Session1 vs Session2_2025-11-30_104836_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11475409836065574,0.08196721311475409,0.08196721311475409,0.06557377049180328,0.06557377049180328,0.11475409836065574,0.11475409836065574,0.11475409836065574,0.29508196721311475,0.3770491803278688,0.4262295081967213,0.4918032786885246,0.11475409836065574
1,Scenario1_I_Video1_Session2 vs Session1,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-30_104836_early_stop/randomforest_Scenario1_I_Video1_Session2 vs Session1_2025-11-30_104836_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19672131147540983,0.1469945355191257,0.1469945355191257,0.1284153005464481,0.1284153005464481,0.19672131147540983,0.19672131147540983,0.18032786885245902,0.3114754098360656,0.39344262295081966,0.45901639344262296,0.4918032786885246,0.18032786885245902
1,Scenario1_I_Video2_Session1 vs Session2,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-30_104836_early_stop/randomforest_Scenario1_I_Video2_Session1 vs Session2_2025-11-30_104836_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19672131147540983,0.14316939890710384,0.14316939890710384,0.12158469945355191,0.12158469945355191,0.19672131147540983,0.19672131147540983,0.19672131147540983,0.3442622950819672,0.5245901639344263,0.6065573770491803,0.6557377049180327,0.19672131147540983
1,Scenario1_I_Video2_Session2 vs Session1,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-30_104836_early_stop/randomforest_Scenario1_I_Video2_Session2 vs Session1_2025-11-30_104836_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22950819672131148,0.1759562841530055,0.1759562841530055,0.157103825136612,0.157103825136612,0.22950819672131148,0.22950819672131148,0.21311475409836064,0.39344262295081966,0.5081967213114754,0.639344262295082,0.7213114754098361,0.21311475409836064
